Image,Letter,Center_x,Center_y,Distance_x,Distance_y
dataset\l1.jpg,i,143,244,20,28
dataset\l1.jpg,r,153,293,20,28
dataset\l1.jpg,e,171,295,20,28
dataset\l1.jpg,g,185,309,20,28
dataset\l1.jpg,s,212,304,20,28
dataset\l1.jpg,a,248,298,20,28
dataset\l1.jpg,o,286,301,20,28
dataset\l1.jpg,n,304,301,20,28
dataset\l1.jpg,n,337,298,20,28
dataset\l1.jpg,S,276,371,20,28
dataset\l1.jpg,R,255,371,20,28
dataset\l1.jpg,B,231,371,20,28
dataset\l1.jpg,u,356,297,20,28
dataset\l1.jpg,b,397,293,20,28
dataset\l1.jpg,r,426,293,20,28
dataset\l1.jpg,G,201,445,32,46
dataset\l1.jpg,l,222,449,18,25
dataset\l1.jpg,o,235,453,18,25
dataset\l1.jpg,b,250,452,18,25
dataset\l1.jpg,a,268,455,18,25
dataset\l1.jpg,l,285,451,18,25
dataset\l1.jpg,K,329,451,18,25
dataset\l1.jpg,e,346,452,18,25
dataset\l1.jpg,y,363,461,18,25
dataset\l1.jpg,C,406,455,18,25
dataset\l1.jpg,o,423,456,18,25
dataset\l1.jpg,p,469,467,18,25
dataset\l1.jpg,o,487,463,18,25
dataset\l1.jpg,n,507,461,18,25
dataset\l1.jpg,e,527,461,18,25
dataset\l1.jpg,n,545,462,18,25
dataset\l1.jpg,t,559,459,18,25
dataset\l1.jpg,s,570,461,18,25
dataset\l1.jpg,q,409,524,18,25
dataset\l1.jpg,K,208,635,18,25
dataset\l1.jpg,e,224,637,18,25
dataset\l1.jpg,y,239,646,18,25
dataset\l1.jpg,G,289,641,28,40
dataset\l1.jpg,m,342,700,28,40
dataset\l1.jpg,A,277,704,28,40
dataset\l1.jpg,m,378,302,28,40
dataset\l1.jpg,m,305,132,28,40
dataset\l1.jpg,m,333,125,28,40
dataset\l1.jpg,m,449,123,28,40
dataset\l1.jpg,q,520,124,28,40
dataset\l1.jpg,m,952,62,28,40
dataset\l1.jpg,m,596,237,28,40
dataset\l1.jpg,y,955,236,28,40
dataset\l1.jpg,R,536,638,28,40
dataset\l1.jpg,s,688,642,28,40
dataset\l1.jpg,X,638,693,28,40
dataset\l1.jpg,A,662,701,28,40
dataset\l1.jpg,q,728,706,28,40
dataset\l1.jpg,q,621,780,28,40
dataset\l1.jpg,m,534,785,28,40
dataset\l1.jpg,m,541,826,28,40
dataset\l1.jpg,Y,380,780,28,40
dataset\l1.jpg,A,404,786,28,40
dataset\l1.jpg,P,209,962,28,40
dataset\l1.jpg,P,207,1020,28,40
dataset\l1.jpg,K,326,965,28,40
dataset\l1.jpg,K,332,1027,28,40
dataset\l1.jpg,y,364,978,28,40
dataset\l1.jpg,y,373,1041,28,40
dataset\l1.jpg,A,493,1041,28,40
dataset\l1.jpg,q,477,977,28,40
dataset\l1.jpg,A,596,983,28,40
dataset\l1.jpg,y,572,982,28,40
dataset\l1.jpg,e,313,642,19,26
dataset\l1.jpg,n,327,642,19,26
dataset\l1.jpg,e,344,640,19,26
dataset\l1.jpg,r,358,640,19,26
dataset\l1.jpg,a,371,640,19,26
dataset\l1.jpg,t,388,637,19,26
dataset\l1.jpg,o,413,637,19,26
dataset\l1.jpg,n,429,637,19,26
dataset\l1.jpg,a,475,640,19,26
dataset\l1.jpg,t,494,636,19,26
dataset\l1.jpg,e,556,642,19,26
dataset\l1.jpg,c,574,642,19,26
dataset\l1.jpg,e,592,640,19,26
dataset\l1.jpg,i,608,637,19,26
dataset\l1.jpg,v,620,637,19,26
dataset\l1.jpg,e,636,638,19,26
dataset\l1.jpg,r,653,640,19,26
dataset\l1.jpg,i,705,641,18,24
dataset\l1.jpg,d,722,638,18,24
dataset\l1.jpg,e,739,639,18,24
dataset\l1.jpg,e,550,703,18,24
dataset\l1.jpg,e,494,702,18,24
dataset\l1.jpg,t,480,696,18,24
dataset\l1.jpg,a,466,699,18,24
dataset\l1.jpg,v,451,699,18,24
dataset\l1.jpg,i,439,699,18,24
dataset\l1.jpg,r,424,702,18,24
dataset\l1.jpg,p,409,707,18,24
dataset\l1.jpg,e,363,707,18,24
dataset\l1.jpg,u,321,706,18,24
dataset\l1.jpg,s,307,706,18,24
dataset\l1.jpg,s,295,706,18,24
dataset\l1.jpg,o,563,776,18,24
dataset\l1.jpg,d,577,774,18,24
dataset\l1.jpg,d,579,825,18,24
dataset\l1.jpg,o,563,825,18,24
dataset\l1.jpg,e,347,967,18,24
dataset\l1.jpg,c,283,970,18,24
dataset\l1.jpg,b,249,965,18,24
dataset\l1.jpg,u,229,966,18,24
dataset\l1.jpg,v,250,1028,18,24
dataset\l1.jpg,a,265,1029,18,24
dataset\l1.jpg,t,281,1027,18,24
dataset\l1.jpg,e,297,1029,18,24
dataset\l1.jpg,e,353,1029,18,24
dataset\l1.jpg,X,470,1035,18,24
dataset\l1.jpg,i,236,1026,13,19
dataset\l1.jpg,r,225,1027,13,19
dataset\l1.jpg,k,531,701,24,34
dataset\l1.jpg,y,567,709,24,34
dataset\l2.jpg,M,239,64,35,48
dataset\l2.jpg,K,340,58,24,35
dataset\l2.jpg,m,418,57,24,35
dataset\l2.jpg,C,311,59,18,25
dataset\l2.jpg,o,433,54,15,21
dataset\l2.jpg,d,446,53,15,21
dataset\l2.jpg,q,479,58,17,24
dataset\l2.jpg,d,473,95,18,25
dataset\l2.jpg,o,461,95,13,19
dataset\l2.jpg,m,445,100,20,28
dataset\l2.jpg,I,78,229,20,28
dataset\l2.jpg,n,98,232,20,28
dataset\l2.jpg,R,131,232,20,28
dataset\l2.jpg,S,151,232,20,28
dataset\l2.jpg,A,166,233,20,28
dataset\l2.jpg,p,78,274,20,28
dataset\l2.jpg,c,198,232,20,28
dataset\l2.jpg,r,212,229,14,19
dataset\l2.jpg,y,222,236,15,21
dataset\l2.jpg,p,238,236,15,21
dataset\l2.jpg,t,253,228,14,20
dataset\l2.jpg,o,264,229,14,20
dataset\l2.jpg,s,274,230,14,20
dataset\l2.jpg,y,288,238,16,22
dataset\l2.jpg,s,298,235,16,22
dataset\l2.jpg,t,311,230,16,22
dataset\l2.jpg,e,326,230,16,22
dataset\l2.jpg,m,343,232,20,27
dataset\l2.jpg,A,391,230,20,27
dataset\l2.jpg,l,406,231,13,19
dataset\l2.jpg,i,415,230,12,17
dataset\l2.jpg,c,425,232,12,16
dataset\l2.jpg,e,435,232,12,16
dataset\l2.jpg,u,462,232,12,16
dataset\l2.jpg,s,475,232,12,16
dataset\l2.jpg,e,487,233,12,16
dataset\l2.jpg,s,499,233,12,16
dataset\l2.jpg,t,527,230,12,16
dataset\l2.jpg,o,567,231,12,16
dataset\l2.jpg,b,591,265,12,16
dataset\l2.jpg,u,575,266,15,21
dataset\l2.jpg,p,559,268,15,21
dataset\l2.jpg,r,525,263,15,21
dataset\l2.jpg,e,512,263,15,21
dataset\l2.jpg,h,499,261,15,21
dataset\l2.jpg,e,465,267,15,21
dataset\l2.jpg,t,452,262,15,21
dataset\l2.jpg,a,441,264,15,21
dataset\l2.jpg,r,427,264,15,21
dataset\l2.jpg,n,404,266,15,21
dataset\l2.jpg,e,391,266,15,21
dataset\l2.jpg,g,374,272,15,21
dataset\l2.jpg,o,346,266,15,21
dataset\l2.jpg,t,332,264,15,21
dataset\l2.jpg,q,236,272,15,21
dataset\l2.jpg,d,192,266,15,21
dataset\l2.jpg,n,178,269,15,21
dataset\l2.jpg,a,161,269,15,21
dataset\l2.jpg,K,80,309,14,21
dataset\l2.jpg,e,92,309,15,21
dataset\l2.jpg,s,117,310,15,21
dataset\l2.jpg,F,149,310,15,21
dataset\l2.jpg,i,160,310,15,21
dataset\l2.jpg,n,173,309,15,21
dataset\l2.jpg,d,187,307,15,21
dataset\l2.jpg,o,222,307,15,21
dataset\l2.jpg,u,236,311,15,21
dataset\l2.jpg,t,250,306,15,21
dataset\l2.jpg,t,284,304,15,21
dataset\l2.jpg,h,297,304,15,21
dataset\l2.jpg,e,311,306,15,21
dataset\l2.jpg,p,343,309,15,21
dataset\l2.jpg,r,356,309,15,21
dataset\l2.jpg,i,367,306,15,21
dataset\l2.jpg,v,377,305,15,21
dataset\l2.jpg,a,390,305,15,21
dataset\l2.jpg,t,403,304,15,21
dataset\l2.jpg,e,417,306,15,21
dataset\l2.jpg,K,444,304,15,21
dataset\l2.jpg,e,459,304,15,21
dataset\l2.jpg,y,474,309,15,21
dataset\l2.jpg,i,509,300,15,21
dataset\l2.jpg,f,524,300,15,21
dataset\l2.jpg,t,551,300,15,21
dataset\l2.jpg,h,564,299,15,21
dataset\l2.jpg,e,581,299,15,21
dataset\l2.jpg,p,606,306,15,21
dataset\l2.jpg,e,608,341,15,21
dataset\l2.jpg,r,557,341,15,21
dataset\l2.jpg,u,543,341,15,21
dataset\l2.jpg,o,530,341,15,21
dataset\l2.jpg,l,497,338,15,21
dataset\l2.jpg,i,477,338,15,21
dataset\l2.jpg,o,406,342,15,21
dataset\l2.jpg,h,392,340,15,21
dataset\l2.jpg,o,347,343,15,21
dataset\l2.jpg,h,334,342,15,21
dataset\l2.jpg,s,319,346,15,21
dataset\l2.jpg,d,287,344,15,21
dataset\l2.jpg,n,273,344,15,21
dataset\l2.jpg,A,257,344,15,21
dataset\l2.jpg,s,170,349,15,21
dataset\l2.jpg,a,155,350,15,21
dataset\l2.jpg,n,134,350,15,21
dataset\l2.jpg,e,119,350,15,21
dataset\l2.jpg,v,106,350,15,21
dataset\l2.jpg,i,95,347,15,21
dataset\l2.jpg,n,84,389,14,21
dataset\l2.jpg,u,99,388,15,21
dataset\l2.jpg,b,136,387,15,21
dataset\l2.jpg,r,158,389,15,21
dataset\l2.jpg,b,181,387,15,21
dataset\l2.jpg,e,194,387,15,21
dataset\l2.jpg,e,234,385,15,21
dataset\l2.jpg,n,249,385,15,21
dataset\l2.jpg,c,263,385,15,21
dataset\l2.jpg,y,283,390,15,21
dataset\l2.jpg,p,298,389,15,21
dataset\l2.jpg,t,310,383,15,21
dataset\l2.jpg,e,320,383,15,21
dataset\l2.jpg,d,331,382,15,21
dataset\l2.jpg,d,394,382,15,21
dataset\l2.jpg,e,409,382,15,21
dataset\l2.jpg,c,424,382,15,21
dataset\l2.jpg,r,435,382,15,21
dataset\l2.jpg,y,446,390,15,21
dataset\l2.jpg,p,459,389,15,21
dataset\l2.jpg,t,473,383,15,21
dataset\l2.jpg,e,484,383,15,21
dataset\l2.jpg,d,497,382,15,21
dataset\l2.jpg,b,530,381,15,21
dataset\l2.jpg,y,546,388,15,21
dataset\l2.jpg,a,577,385,15,21
dataset\l2.jpg,s,593,384,15,21
dataset\l2.jpg,s,605,384,15,21
dataset\l2.jpg,Z,207,429,15,21
dataset\l2.jpg,B,87,429,15,21
dataset\l2.jpg,P,134,486,15,21
dataset\l2.jpg,r,147,491,15,21
dataset\l2.jpg,s,197,491,15,21
dataset\l2.jpg,p,252,496,15,21
dataset\l2.jpg,n,263,533,15,21
dataset\l2.jpg,q,357,498,15,21
dataset\l2.jpg,p,318,536,15,21
dataset\l2.jpg,q,332,537,15,21
dataset\l2.jpg,p,384,577,15,21
dataset\l2.jpg,q,453,576,15,21
dataset\l2.jpg,n,296,576,15,21
dataset\l2.jpg,e,212,576,15,21
dataset\l2.jpg,u,190,576,15,21
dataset\l2.jpg,p,177,582,15,21
dataset\l2.jpg,o,148,581,15,21
dataset\l2.jpg,C,135,574,15,21
dataset\l2.jpg,i,241,644,15,21
dataset\l2.jpg,v,250,644,15,21
dataset\l2.jpg,e,262,645,15,21
dataset\l2.jpg,n,275,645,15,21
dataset\l2.jpg,e,317,645,15,21
dataset\l2.jpg,e,323,700,15,21
dataset\l2.jpg,d,266,698,15,21
dataset\l2.jpg,e,234,703,15,21
dataset\l2.jpg,n,218,703,15,21
dataset\l2.jpg,i,207,702,15,21
dataset\l2.jpg,r,176,709,15,21
dataset\l2.jpg,e,145,707,15,21
dataset\l2.jpg,D,129,707,15,21
dataset\l2.jpg,o,542,700,15,21
dataset\l2.jpg,d,556,697,15,21
dataset\l2.jpg,o,557,737,15,21
dataset\l2.jpg,d,570,737,15,21
dataset\l2.jpg,X,502,824,15,21
dataset\l2.jpg,y,444,824,15,21
dataset\l2.jpg,x,386,822,15,21
dataset\l2.jpg,r,321,822,15,21
dataset\l2.jpg,b,269,822,15,21
dataset\l2.jpg,n,214,826,15,21
dataset\l2.jpg,P,197,996,16,23
dataset\l2.jpg,P,197,1042,16,23
dataset\l2.jpg,u,211,999,15,21
dataset\l2.jpg,b,223,997,15,21
dataset\l2.jpg,c,249,1000,15,21
dataset\l2.jpg,e,288,999,15,21
dataset\l2.jpg,y,299,1006,15,21
dataset\l2.jpg,e,360,1000,15,21
dataset\l2.jpg,n,388,1005,15,21
dataset\l2.jpg,d,389,1048,15,21
dataset\l2.jpg,n,419,1046,15,21
dataset\l2.jpg,e,307,1049,15,21
dataset\l2.jpg,e,267,1044,15,21
dataset\l2.jpg,a,242,1042,15,21
dataset\l2.jpg,r,209,1046,14,19
dataset\l2.jpg,i,221,1041,14,19
dataset\l2.jpg,v,232,1041,14,19
dataset\l2.jpg,K,296,1041,14,19
dataset\l2.jpg,y,319,1051,16,23
dataset\l2.jpg,e,240,1107,16,23
dataset\l2.jpg,e,291,1110,16,23
dataset\l2.jpg,M,331,1109,20,28
dataset\l2.jpg,M,220,1105,21,30
dataset\l2.jpg,q,153,826,21,30
dataset\l2.jpg,C,132,533,21,30
dataset\l2.jpg,o,148,534,16,22
dataset\l2.jpg,m,161,534,16,22
dataset\l2.jpg,p,178,539,16,22
dataset\l2.jpg,u,191,539,16,22
dataset\l2.jpg,t,200,533,15,21
dataset\l2.jpg,e,213,532,15,21
dataset\l2.jpg,t,154,706,15,21
dataset\l2.jpg,e,164,706,15,21
dataset\l2.jpg,m,193,710,22,30
dataset\l2.jpg,G,225,644,22,30
dataset\l2.jpg,m,163,578,22,30
dataset\l2.jpg,m,172,493,22,30
dataset\l2.jpg,w,548,230,22,30
dataset\l2.jpg,w,460,338,22,30
dataset\l2.jpg,r,592,344,22,30
dataset\l2.jpg,y,513,349,22,30
dataset\l2.jpg,w,422,343,22,30
dataset\l2.jpg,w,364,340,22,30
dataset\l2.jpg,g,79,358,22,30
dataset\l2.jpg,m,120,390,21,30
dataset\l2.jpg,p,592,235,22,30
dataset\l2.jpg,r,607,228,16,22
dataset\l2.jpg,l,601,261,14,20
dataset\l2.jpg,d,613,862,23,32
dataset\l2.jpg,m,539,737,23,32
dataset\l2.jpg,m,525,700,23,32
dataset\l2.jpg,n,622,705,23,32
