Image,Letter,Center_x,Center_y,Distance_x,Distance_y
dataset\a4.jpg,H,621,2002,56,78
dataset\a4.jpg,E,500,2182,56,78
dataset\a4.jpg,C,707,2287,56,78
dataset\a4.jpg,H,660,2770,56,78
dataset\a4.jpg,E,1380,2785,56,78
dataset\a4.jpg,S,789,2489,56,78
dataset\a4.jpg,x,542,2195,38,54
dataset\a4.jpg,h,754,2297,46,64
dataset\a4.jpg,o,818,2304,33,45
dataset\a4.jpg,o,790,2302,33,45
dataset\a4.jpg,s,849,2300,33,45
dataset\a4.jpg,i,878,2298,33,45
dataset\a4.jpg,n,910,2293,38,54
dataset\a4.jpg,g,943,2304,46,64
dataset\a4.jpg,w,1106,2288,53,73
dataset\a4.jpg,h,1154,2284,53,73
dataset\a4.jpg,h,1249,2290,53,73
dataset\a4.jpg,t,1532,2280,53,73
dataset\a4.jpg,t,1689,2285,53,73
dataset\a4.jpg,t,2016,2276,53,73
dataset\a4.jpg,f,1802,2501,53,73
dataset\a4.jpg,d,1337,2491,53,73
dataset\a4.jpg,b,1188,2486,53,73
dataset\a4.jpg,g,1064,2509,53,73
dataset\a4.jpg,t,961,2482,53,73
dataset\a4.jpg,t,836,2576,53,73
dataset\a4.jpg,t,1097,2784,53,73
dataset\a4.jpg,t,1478,2784,53,73
dataset\a4.jpg,d,1717,2785,53,73
dataset\a4.jpg,t,1897,2776,53,73
dataset\a4.jpg,h,1373,2882,53,73
dataset\a4.jpg,h,917,2871,53,73
dataset\a4.jpg,c,1208,2297,37,52
dataset\a4.jpg,i,1180,2296,37,52
dataset\a4.jpg,c,1374,2298,37,52
dataset\a4.jpg,o,1411,2299,37,52
dataset\a4.jpg,u,1441,2300,37,52
dataset\a4.jpg,n,1488,2302,37,52
dataset\a4.jpg,e,1571,2301,37,52
dataset\a4.jpg,r,1608,2301,37,52
dataset\a4.jpg,o,1723,2304,37,52
dataset\a4.jpg,c,1806,2290,46,64
dataset\a4.jpg,h,1835,2286,46,64
dataset\a4.jpg,k,1920,2282,42,58
dataset\a4.jpg,i,2090,2277,42,58
dataset\a4.jpg,u,1977,2284,42,58
dataset\a4.jpg,o,1947,2288,34,46
dataset\a4.jpg,c,1889,2295,34,46
dataset\a4.jpg,e,1865,2295,34,46
dataset\a4.jpg,e,1082,2401,34,46
dataset\a4.jpg,r,1006,2397,34,46
dataset\a4.jpg,a,967,2399,34,46
dataset\a4.jpg,r,873,2397,34,46
dataset\a4.jpg,e,841,2398,34,46
dataset\a4.jpg,u,771,2399,34,46
dataset\a4.jpg,s,735,2400,34,46
dataset\a4.jpg,a,637,2393,42,58
dataset\a4.jpg,b,807,2390,42,58
dataset\a4.jpg,p,806,2415,42,58
dataset\a4.jpg,m,924,2386,59,82
dataset\a4.jpg,k,1046,2387,50,70
dataset\a4.jpg,t,1122,2391,50,70
dataset\a4.jpg,b,1875,2482,50,70
dataset\a4.jpg,p,1872,2514,50,70
dataset\a4.jpg,l,1950,2486,50,70
dataset\a4.jpg,p,1914,2521,50,70
dataset\a4.jpg,b,1913,2481,50,70
dataset\a4.jpg,n,2057,2478,40,56
dataset\a4.jpg,i,2026,2479,40,56
dataset\a4.jpg,o,1764,2494,40,56
dataset\a4.jpg,o,1715,2502,40,56
dataset\a4.jpg,n,1681,2502,40,56
dataset\a4.jpg,n,1528,2506,40,56
dataset\a4.jpg,o,1477,2487,66,94
dataset\a4.jpg,e,1297,2490,42,58
dataset\a4.jpg,s,1271,2492,42,58
dataset\a4.jpg,a,1234,2492,42,58
dataset\a4.jpg,n,1025,2487,42,58
dataset\a4.jpg,i,992,2486,42,58
dataset\a4.jpg,c,921,2490,42,58
dataset\a4.jpg,e,882,2490,42,58
dataset\a4.jpg,l,857,2489,42,58
dataset\a4.jpg,e,832,2491,42,58
dataset\a4.jpg,c,675,2591,42,58
dataset\a4.jpg,o,717,2594,42,58
dataset\a4.jpg,u,757,2590,42,58
dataset\a4.jpg,n,801,2589,42,58
dataset\a4.jpg,e,874,2586,40,56
dataset\a4.jpg,r,912,2590,40,56
dataset\a4.jpg,e,702,2778,40,56
dataset\a4.jpg,u,735,2779,40,56
dataset\a4.jpg,r,771,2780,40,56
dataset\a4.jpg,i,793,2779,40,56
dataset\a4.jpg,s,826,2780,40,56
dataset\a4.jpg,t,850,2781,40,56
dataset\a4.jpg,c,897,2784,40,56
dataset\a4.jpg,c,987,2773,46,64
dataset\a4.jpg,o,1026,2777,46,64
dataset\a4.jpg,s,1058,2782,46,64
dataset\a4.jpg,s,1438,2785,50,70
dataset\a4.jpg,m,1557,2779,66,94
dataset\a4.jpg,a,1612,2787,53,73
dataset\a4.jpg,i,1508,2788,43,61
dataset\a4.jpg,c,1801,2785,43,61
dataset\a4.jpg,o,1834,2786,43,61
dataset\a4.jpg,n,1525,2880,56,78
dataset\a4.jpg,n,1021,2872,56,78
dataset\a5.jpg,E,220,293,59,83
dataset\a5.jpg,x,266,304,42,59
dataset\a5.jpg,P,415,386,53,74
dataset\a5.jpg,P,698,384,53,74
dataset\a5.jpg,m,891,383,53,74
dataset\a5.jpg,b,795,383,53,74
dataset\a5.jpg,e,611,385,53,74
dataset\a5.jpg,h,354,782,53,73
dataset\a5.jpg,N,682,758,72,100
dataset\a5.jpg,p,1359,766,72,100
dataset\a5.jpg,h,437,1265,59,82
dataset\a5.jpg,n,528,1253,59,82
dataset\a5.jpg,S,409,1368,58,82
dataset\a5.jpg,M,253,1571,59,82
dataset\a5.jpg,p,800,1558,59,82
dataset\a5.jpg,b,927,1533,59,82
dataset\a5.jpg,y,985,1567,59,82
dataset\a5.jpg,s,1078,1532,59,82
dataset\a5.jpg,p,1201,1558,59,82
dataset\a5.jpg,m,1106,1330,77,108
dataset\a5.jpg,h,1526,1320,63,87
dataset\a5.jpg,t,1122,1527,53,73
dataset\a5.jpg,s,704,1545,53,73
dataset\a5.jpg,s,582,1552,53,73
dataset\a5.jpg,t,469,1552,53,73
dataset\a5.jpg,g,412,1583,52,73
dataset\a5.jpg,o,460,1366,53,73
dataset\a5.jpg,w,562,1364,53,73
dataset\a5.jpg,e,612,1362,53,73
dataset\a5.jpg,n,456,770,53,73
dataset\a5.jpg,o,742,764,53,73
dataset\a5.jpg,o,805,761,53,73
dataset\a5.jpg,f,849,780,53,73
dataset\a5.jpg,t,928,762,53,73
dataset\a5.jpg,e,1029,763,53,73
dataset\a5.jpg,o,1143,765,53,73
dataset\a5.jpg,u,1188,757,53,73
dataset\a5.jpg,t,1233,752,53,73
dataset\a5.jpg,b,1365,749,53,73
dataset\a5.jpg,e,1487,751,53,73
dataset\a5.jpg,b,1783,563,53,73
dataset\a5.jpg,x,1855,564,53,73
dataset\a5.jpg,n,1524,571,53,73
dataset\a5.jpg,i,1475,564,53,73
dataset\a5.jpg,d,1433,568,53,73
dataset\a5.jpg,s,1187,569,53,73
dataset\a5.jpg,t,1070,566,53,73
dataset\a5.jpg,d,956,567,53,73
dataset\a5.jpg,r,607,574,53,73
dataset\a5.jpg,n,687,571,53,73
dataset\a5.jpg,z,532,386,53,74
dataset\a5.jpg,l,564,382,47,67
dataset\a5.jpg,z,491,387,47,67
dataset\a5.jpg,o,760,391,37,52
dataset\a5.jpg,e,848,393,37,52
dataset\a5.jpg,a,644,590,37,52
dataset\a5.jpg,o,768,585,42,58
dataset\a5.jpg,z,886,577,42,58
dataset\a5.jpg,e,918,572,42,58
dataset\a5.jpg,e,1154,577,42,58
dataset\a5.jpg,i,1103,577,42,58
dataset\a5.jpg,c,1364,570,42,58
dataset\a5.jpg,e,1393,568,42,58
dataset\a5.jpg,a,1338,570,37,52
dataset\a5.jpg,i,854,581,37,52
dataset\a5.jpg,n,720,1375,46,64
dataset\a5.jpg,d,820,1357,43,61
dataset\a5.jpg,o,978,1354,43,61
dataset\a5.jpg,u,450,404,40,56
dataset\a5.jpg,l,570,385,42,58
dataset\a5.jpg,m,814,561,66,94
dataset\a5.jpg,i,964,770,35,48
dataset\a5.jpg,a,1423,768,35,48
dataset\a5.jpg,c,1457,765,35,48
dataset\a5.jpg,e,761,1363,35,48
dataset\a5.jpg,e,786,1363,35,48
dataset\a5.jpg,t,938,1347,47,67
dataset\a5.jpg,n,1183,1342,47,67
dataset\a5.jpg,e,1384,1339,47,67
dataset\a5.jpg,i,1151,1341,35,48
dataset\a5.jpg,i,1224,1343,35,48
dataset\a5.jpg,i,1321,1346,35,48
dataset\a5.jpg,z,1351,1345,35,48
dataset\a5.jpg,n,1607,1332,43,61
dataset\a5.jpg,o,1741,1329,43,61
dataset\a5.jpg,t,1698,1326,43,61
dataset\a5.jpg,e,1160,1533,43,61
dataset\a5.jpg,t,740,1550,43,61
dataset\a5.jpg,e,546,1554,43,61
dataset\a5.jpg,n,374,1559,43,61
dataset\a5.jpg,o,293,1566,41,58
dataset\a5.jpg,v,321,1565,36,50
dataset\a5.jpg,i,342,1565,36,50
dataset\a5.jpg,x,342,986,36,50
dataset\a5.jpg,E,300,983,45,64
dataset\a5.jpg,d,734,577,46,64
dataset\a6.jpg,A,575,300,72,100
dataset\a6.jpg,M,693,491,72,100
dataset\a6.jpg,C,691,602,72,100
dataset\a6.jpg,N,669,901,72,100
dataset\a6.jpg,O,1515,506,56,78
dataset\a6.jpg,P,1565,499,56,78
dataset\a6.jpg,E,1607,501,56,78
dataset\a6.jpg,E,1716,512,56,78
dataset\a6.jpg,D,1758,512,56,78
dataset\a6.jpg,C,2001,519,56,78
dataset\a6.jpg,L,2046,521,56,78
dataset\a6.jpg,O,2090,526,56,78
dataset\a6.jpg,E,2159,536,56,78
dataset\a6.jpg,D,2209,537,56,78
dataset\a6.jpg,B,878,1112,56,78
dataset\a6.jpg,F,1094,1115,56,78
dataset\a6.jpg,S,1360,1112,56,78
dataset\a6.jpg,A,1630,1124,56,78
dataset\a6.jpg,A,1274,1224,56,78
dataset\a6.jpg,S,1006,1217,56,78
dataset\a6.jpg,A,888,1217,56,78
dataset\a6.jpg,B,564,1524,56,78
dataset\a6.jpg,F,789,1521,56,78
dataset\a6.jpg,S,1012,1529,56,78
dataset\a6.jpg,A,1326,1531,56,78
dataset\a6.jpg,B,1228,1730,56,78
dataset\a6.jpg,S,1314,1727,56,78
dataset\a6.jpg,D,1437,1730,56,78
dataset\a6.jpg,S,1526,1731,56,78
dataset\a6.jpg,F,1491,1735,56,78
dataset\a6.jpg,D,597,2135,56,78
dataset\a6.jpg,D,1368,2335,56,78
dataset\a6.jpg,N,1727,2542,47,67
dataset\a6.jpg,S,1472,2348,47,67
dataset\a6.jpg,F,1426,2340,47,67
dataset\a6.jpg,F,1718,2244,47,67
dataset\a6.jpg,S,1756,2240,47,67
dataset\a6.jpg,F,1272,1733,46,64
dataset\a6.jpg,b,635,301,46,63
dataset\a6.jpg,p,634,322,46,64
dataset\a6.jpg,y,738,321,59,82
dataset\a6.jpg,g,855,321,59,82
dataset\a6.jpg,n,811,308,42,58
dataset\a6.jpg,i,776,308,42,59
dataset\a6.jpg,h,1006,293,47,67
dataset\a6.jpg,e,1055,298,50,70
dataset\a6.jpg,u,1098,302,50,70
dataset\a6.jpg,r,1139,300,50,70
dataset\a6.jpg,c,1301,297,50,70
dataset\a6.jpg,s,1205,303,40,56
dataset\a6.jpg,i,1172,299,35,48
dataset\a6.jpg,i,1266,299,35,48
dataset\a6.jpg,a,741,509,35,48
dataset\a6.jpg,i,770,508,35,48
dataset\a6.jpg,n,804,518,38,54
dataset\a6.jpg,n,948,513,38,54
dataset\a6.jpg,i,915,513,38,54
dataset\a6.jpg,a,880,515,38,54
dataset\a6.jpg,l,1190,493,59,82
dataset\a6.jpg,s,1262,510,40,56
dataset\a6.jpg,s,1329,511,40,56
dataset\a6.jpg,a,1842,522,40,56
dataset\a6.jpg,d,1912,517,46,64
dataset\a6.jpg,n,1877,514,34,46
dataset\a6.jpg,e,2158,640,38,54
dataset\a6.jpg,r,2129,640,38,54
dataset\a6.jpg,a,2061,634,38,54
dataset\a6.jpg,e,1959,632,38,54
dataset\a6.jpg,r,1924,630,38,54
dataset\a6.jpg,a,1876,624,42,58
dataset\a6.jpg,c,1746,615,42,58
dataset\a6.jpg,i,1716,620,35,48
dataset\a6.jpg,h,1782,611,46,64
dataset\a6.jpg,w,1627,601,63,87
dataset\a6.jpg,d,1399,595,63,87
dataset\a6.jpg,n,1303,604,47,67
dataset\a6.jpg,o,1348,611,47,67
dataset\a6.jpg,e,1449,606,47,67
dataset\a6.jpg,s,1487,612,47,67
dataset\a6.jpg,s,1039,605,47,67
dataset\a6.jpg,l,976,603,47,67
dataset\a6.jpg,o,777,611,47,67
dataset\a6.jpg,s,811,612,47,67
dataset\a6.jpg,e,841,609,47,67
dataset\a6.jpg,d,889,602,56,78
dataset\a6.jpg,l,741,606,53,73
dataset\a6.jpg,t,1082,602,53,73
dataset\a6.jpg,o,1235,712,53,73
dataset\a6.jpg,e,1324,709,53,73
dataset\a6.jpg,n,1369,716,53,73
dataset\a6.jpg,d,1852,720,53,73
dataset\a6.jpg,d,1764,710,53,73
dataset\a6.jpg,e,1412,717,42,58
dataset\a6.jpg,e,1548,717,42,58
dataset\a6.jpg,x,1585,717,42,58
dataset\a6.jpg,b,1631,713,42,58
dataset\a6.jpg,p,1629,733,43,61
dataset\a6.jpg,n,1714,722,43,61
dataset\a6.jpg,e,1805,722,43,61
dataset\a6.jpg,O,706,807,43,61
dataset\a6.jpg,b,746,807,43,61
dataset\a6.jpg,p,749,831,47,67
dataset\a6.jpg,n,819,818,47,67
dataset\a6.jpg,t,983,804,47,67
dataset\a6.jpg,s,944,813,47,67
dataset\a6.jpg,l,884,812,47,67
dataset\a6.jpg,e,782,814,40,56
dataset\a6.jpg,n,1220,822,40,56
dataset\a6.jpg,o,1258,822,40,56
dataset\a6.jpg,e,1351,818,40,56
dataset\a6.jpg,s,1389,824,40,56
dataset\a6.jpg,d,1306,816,50,70
dataset\a6.jpg,y,1537,832,53,73
dataset\a6.jpg,t,1637,809,53,73
dataset\a6.jpg,e,1593,826,43,61
dataset\a6.jpg,o,1760,841,43,61
dataset\a6.jpg,t,1724,816,50,70
dataset\a6.jpg,b,1863,822,50,70
dataset\a6.jpg,e,1906,832,43,61
dataset\a6.jpg,e,1996,833,43,61
dataset\a6.jpg,x,2034,832,43,61
dataset\a6.jpg,b,2066,830,43,61
dataset\a6.jpg,p,2068,858,43,61
dataset\a6.jpg,a,2105,833,43,61
dataset\a6.jpg,n,2140,833,43,61
dataset\a6.jpg,d,2180,838,43,61
dataset\a6.jpg,d,751,915,43,61
dataset\a6.jpg,e,788,927,43,61
dataset\a6.jpg,o,713,924,43,61
dataset\a6.jpg,i,957,921,43,61
dataset\a6.jpg,h,1030,919,43,61
dataset\a6.jpg,t,987,920,43,61
dataset\a6.jpg,w,912,901,59,82
dataset\a6.jpg,l,1139,910,59,82
dataset\a6.jpg,t,1282,908,59,82
dataset\a6.jpg,h,1398,907,59,82
dataset\a6.jpg,l,1818,912,59,82
dataset\a6.jpg,s,1238,924,38,54
dataset\a6.jpg,a,1203,926,38,54
dataset\a6.jpg,e,1177,926,38,54
dataset\a6.jpg,e,1440,919,38,54
dataset\a6.jpg,u,1474,920,38,54
dataset\a6.jpg,r,1526,922,38,54
dataset\a6.jpg,S,1579,927,38,54
dataset\a6.jpg,i,1627,926,38,54
dataset\a6.jpg,v,1737,923,38,54
dataset\a6.jpg,a,1774,926,38,54
dataset\a6.jpg,i,1854,933,38,54
dataset\a6.jpg,s,1885,933,38,54
dataset\a6.jpg,e,1950,934,38,54
dataset\a6.jpg,x,1986,935,38,54
dataset\a6.jpg,b,2034,935,40,56
dataset\a6.jpg,p,2028,954,40,56
dataset\a6.jpg,a,2066,938,38,54
dataset\a6.jpg,n,2103,939,38,54
dataset\a6.jpg,d,2141,938,38,54
dataset\a6.jpg,a,744,1010,47,67
dataset\a6.jpg,g,812,1036,47,67
dataset\a6.jpg,o,854,1018,47,67
dataset\a6.jpg,s,899,1014,47,67
dataset\a6.jpg,e,919,1109,47,67
dataset\a6.jpg,s,956,1109,47,67
dataset\a6.jpg,t,993,1109,47,67
dataset\a6.jpg,s,1191,1111,47,67
dataset\a6.jpg,t,1233,1107,47,67
dataset\a6.jpg,r,1154,1115,37,52
dataset\a6.jpg,e,1399,1124,37,52
dataset\a6.jpg,a,1425,1130,37,52
dataset\a6.jpg,r,1466,1130,37,52
dataset\a6.jpg,c,1499,1130,37,52
dataset\a6.jpg,o,1746,1120,53,73
dataset\a6.jpg,o,1377,1222,53,73
dataset\a6.jpg,h,1164,1222,53,73
dataset\a6.jpg,c,1126,1228,40,56
dataset\a6.jpg,a,1072,1218,40,56
dataset\a6.jpg,r,1098,1228,35,48
dataset\a6.jpg,e,1041,1224,35,48
dataset\a6.jpg,e,615,1530,40,56
dataset\a6.jpg,s,648,1532,40,56
dataset\a6.jpg,t,688,1524,53,73
dataset\a6.jpg,t,907,1526,53,73
dataset\a6.jpg,s,872,1532,42,58
dataset\a6.jpg,r,846,1532,42,58
dataset\a6.jpg,e,1051,1533,42,58
dataset\a6.jpg,a,1090,1533,42,58
dataset\a6.jpg,r,1124,1535,42,58
dataset\a6.jpg,c,1152,1534,42,58
dataset\a6.jpg,h,1193,1530,50,70
dataset\a6.jpg,o,1430,1535,50,70
dataset\a6.jpg,g,1386,1560,47,67
dataset\a6.jpg,h,1125,1737,47,67
dataset\a6.jpg,t,1087,1735,47,67
dataset\a6.jpg,b,1021,1733,47,67
dataset\a6.jpg,s,923,1738,47,67
dataset\a6.jpg,n,844,1732,47,67
dataset\a6.jpg,b,779,1731,47,67
dataset\a6.jpg,m,722,1732,47,67
dataset\a6.jpg,c,640,1721,47,67
dataset\a6.jpg,o,676,1734,47,67
dataset\a6.jpg,O,1055,1745,30,42
dataset\a6.jpg,u,728,1837,43,61
dataset\a6.jpg,s,763,1837,43,61
dataset\a6.jpg,s,833,1838,43,61
dataset\a6.jpg,e,802,1839,43,61
dataset\a6.jpg,b,941,1833,43,61
dataset\a6.jpg,p,941,1858,43,61
dataset\a6.jpg,r,978,1837,43,61
dataset\a6.jpg,o,1025,1834,43,61
dataset\a6.jpg,r,1060,1838,43,61
dataset\a6.jpg,t,1110,1830,43,61
dataset\a6.jpg,y,1144,1862,50,70
dataset\a6.jpg,q,1227,1856,50,70
dataset\a6.jpg,u,1267,1836,47,67
dataset\a6.jpg,e,1309,1837,47,67
dataset\a6.jpg,u,1351,1836,47,67
dataset\a6.jpg,e,1386,1836,47,67
dataset\a6.jpg,w,1488,1832,47,67
dataset\a6.jpg,t,1567,1835,47,67
dataset\a6.jpg,h,1608,1834,47,67
dataset\a6.jpg,i,1531,1839,40,56
dataset\a6.jpg,V,1713,1844,40,56
dataset\a6.jpg,a,1748,1841,40,56
dataset\a6.jpg,l,1777,1841,40,56
dataset\a6.jpg,u,1806,1839,40,56
dataset\a6.jpg,e,1842,1846,40,56
dataset\a6.jpg,a,1916,1838,42,58
dataset\a6.jpg,s,1958,1847,42,58
dataset\a6.jpg,h,2052,1840,42,58
dataset\a6.jpg,e,2089,1840,42,58
dataset\a6.jpg,u,2122,1844,42,58
dataset\a6.jpg,r,2156,1844,42,58
dataset\a6.jpg,t,2165,1945,42,58
dataset\a6.jpg,c,2135,1950,42,58
dataset\a6.jpg,e,2107,1947,42,58
dataset\a6.jpg,l,2077,1938,42,58
dataset\a6.jpg,e,2049,1942,42,58
dataset\a6.jpg,s,2012,1945,42,58
dataset\a6.jpg,o,1949,1933,42,58
dataset\a6.jpg,e,1847,1947,42,58
dataset\a6.jpg,d,1800,1940,43,61
dataset\a6.jpg,o,1766,1940,43,61
dataset\a6.jpg,n,1726,1940,43,61
dataset\a6.jpg,h,1610,1938,43,61
dataset\a6.jpg,c,1573,1940,43,61
dataset\a6.jpg,i,1542,1940,43,61
dataset\a6.jpg,h,1510,1939,43,61
dataset\a6.jpg,w,1455,1929,63,87
dataset\a6.jpg,e,1221,1934,43,61
dataset\a6.jpg,s,1183,1934,43,61
dataset\a6.jpg,o,1122,1936,43,61
dataset\a6.jpg,t,1087,1933,43,61
dataset\a6.jpg,n,962,1929,43,61
dataset\a6.jpg,o,927,1932,42,58
dataset\a6.jpg,t,873,1927,42,58
dataset\a6.jpg,c,837,1928,42,58
dataset\a6.jpg,n,800,1928,42,58
dataset\a6.jpg,u,755,1927,42,58
dataset\a6.jpg,f,711,1934,53,73
dataset\a6.jpg,v,770,2130,40,56
dataset\a6.jpg,a,693,2126,40,56
dataset\a6.jpg,s,659,2131,40,56
dataset\a6.jpg,d,728,2128,47,67
dataset\a6.jpg,c,743,2225,53,73
dataset\a6.jpg,a,786,2225,53,73
dataset\a6.jpg,n,829,2227,53,73
dataset\a6.jpg,b,925,2221,50,70
dataset\a6.jpg,e,1129,2230,50,70
dataset\a6.jpg,m,1076,2239,50,70
dataset\a6.jpg,u,1265,2238,50,70
dataset\a6.jpg,n,1310,2241,50,70
dataset\a6.jpg,g,1350,2265,50,70
dataset\a6.jpg,u,1396,2234,50,70
dataset\a6.jpg,d,1478,2239,50,70
dataset\a6.jpg,d,1553,2246,50,70
dataset\a6.jpg,i,1434,2246,37,52
dataset\a6.jpg,a,1851,2240,53,73
dataset\a6.jpg,t,1908,2237,53,73
dataset\a6.jpg,w,1983,2244,53,73
dataset\a6.jpg,r,2069,2254,46,64
dataset\a6.jpg,s,2099,2248,46,64
dataset\a6.jpg,S,792,2331,43,61
dataset\a6.jpg,u,858,2333,43,61
dataset\a6.jpg,c,891,2333,43,61
dataset\a6.jpg,k,927,2332,43,61
dataset\a6.jpg,i,979,2332,43,61
dataset\a6.jpg,n,1019,2333,43,61
dataset\a6.jpg,l,1075,2333,43,61
dataset\a6.jpg,o,1126,2333,43,61
dataset\a6.jpg,b,1158,2330,43,61
dataset\a6.jpg,a,1238,2339,43,61
dataset\a6.jpg,s,1275,2342,43,61
dataset\a6.jpg,e,1835,2542,42,58
dataset\a6.jpg,O,1765,2548,34,46
dataset\a6.jpg,o,1765,2548,34,46
dataset\a6.jpg,d,1794,2541,38,54
dataset\a6.jpg,h,1994,2531,50,70
dataset\a6.jpg,n,2067,2532,42,58
dataset\b1.jpg,a,173,338,66,93
dataset\b1.jpg,E,1087,110,66,93
dataset\b1.jpg,x,1135,116,53,73
dataset\b1.jpg,B,1340,115,53,74
dataset\b1.jpg,A,1387,115,53,74
dataset\b1.jpg,S,1425,118,42,58
dataset\b1.jpg,I,1457,119,42,59
dataset\b1.jpg,C,1506,113,42,58
dataset\b1.jpg,C,1594,112,47,66
dataset\b1.jpg,R,1675,109,47,66
dataset\b1.jpg,C,1719,109,47,66
dataset\b1.jpg,U,1760,107,47,66
dataset\b1.jpg,S,1874,112,47,66
dataset\b1.jpg,T,1828,111,40,56
dataset\b1.jpg,I,1794,113,40,56
dataset\b1.jpg,I,1634,113,40,56
dataset\b1.jpg,A,156,472,48,67
dataset\b1.jpg,i,200,453,47,67
dataset\b1.jpg,T,409,442,47,67
dataset\b1.jpg,c,549,434,47,67
dataset\b1.jpg,o,594,430,47,67
dataset\b1.jpg,n,641,432,47,67
dataset\b1.jpg,s,694,431,47,67
dataset\b1.jpg,u,796,424,47,67
dataset\b1.jpg,c,858,420,47,67
dataset\b1.jpg,t,900,416,47,67
dataset\b1.jpg,a,991,423,53,73
dataset\b1.jpg,s,1115,413,53,74
dataset\b1.jpg,r,752,424,40,56
dataset\b1.jpg,O,450,452,40,56
dataset\b1.jpg,m,256,438,77,108
dataset\b1.jpg,R,689,582,77,107
dataset\b1.jpg,P,144,887,77,108
dataset\b1.jpg,I,1167,403,53,74
dataset\b1.jpg,P,1279,436,63,88
dataset\b1.jpg,m,1217,401,63,88
dataset\b1.jpg,u,1325,410,46,64
dataset\b1.jpg,c,1457,406,46,64
dataset\b1.jpg,i,1491,404,46,64
dataset\b1.jpg,r,1530,406,46,64
dataset\b1.jpg,u,1598,403,46,64
dataset\b1.jpg,i,1647,401,46,64
dataset\b1.jpg,t,1689,387,56,78
dataset\b1.jpg,f,1798,414,72,100
dataset\b1.jpg,o,1841,393,47,67
dataset\b1.jpg,r,1882,392,47,67
dataset\b1.jpg,L,2005,383,47,67
dataset\b1.jpg,E,2049,381,47,67
dataset\b1.jpg,D,2102,381,47,67
dataset\b1.jpg,B,2184,380,47,67
dataset\b1.jpg,i,2246,377,47,67
dataset\b1.jpg,n,2288,378,47,67
dataset\b1.jpg,K,2341,374,47,67
dataset\b1.jpg,i,2382,374,47,67
dataset\b1.jpg,n,2429,373,47,66
dataset\b1.jpg,C,134,645,50,70
dataset\b1.jpg,o,168,633,50,70
dataset\b1.jpg,m,224,633,59,82
dataset\b1.jpg,p,272,650,59,82
dataset\b1.jpg,o,327,615,59,82
dataset\b1.jpg,n,381,614,59,82
dataset\b1.jpg,n,467,606,59,82
dataset\b1.jpg,t,524,593,59,82
dataset\b1.jpg,s,568,602,59,82
dataset\b1.jpg,q,770,612,59,82
dataset\b1.jpg,u,808,590,50,70
dataset\b1.jpg,i,863,584,50,70
dataset\b1.jpg,r,901,584,50,70
dataset\b1.jpg,e,955,583,50,70
dataset\b1.jpg,d,1007,571,59,82
dataset\b1.jpg,A,1166,570,56,78
dataset\b1.jpg,d,1267,562,56,78
dataset\b1.jpg,u,1325,562,56,78
dataset\b1.jpg,n,1418,561,56,78
dataset\b1.jpg,o,1475,566,56,78
dataset\b1.jpg,U,1585,560,56,78
dataset\b1.jpg,o,1680,566,56,78
dataset\b1.jpg,n,1634,560,56,78
dataset\b1.jpg,B,1829,559,56,78
dataset\b1.jpg,r,1877,560,50,70
dataset\b1.jpg,d,2005,551,50,70
dataset\b1.jpg,a,1953,552,50,70
dataset\b1.jpg,i,1370,569,40,56
dataset\b1.jpg,r,1214,578,40,56
dataset\b1.jpg,o,2106,553,40,56
dataset\b1.jpg,a,2140,550,40,56
dataset\b1.jpg,r,2187,546,40,56
dataset\b1.jpg,d,2231,538,50,70
dataset\b1.jpg,b,2066,544,50,70
dataset\b1.jpg,L,2356,530,50,70
dataset\b1.jpg,E,2405,528,50,70
dataset\b1.jpg,D,2463,526,50,70
dataset\b1.jpg,r,1554,672,50,70
dataset\b1.jpg,o,1492,683,50,70
dataset\b1.jpg,t,1458,683,50,70
dataset\b1.jpg,s,1419,683,50,70
dataset\b1.jpg,i,1378,685,50,70
dataset\b1.jpg,r,1274,682,50,70
dataset\b1.jpg,e,1305,681,42,58
dataset\b1.jpg,s,1339,684,42,58
dataset\b1.jpg,s,1164,674,63,87
dataset\b1.jpg,e,1112,681,46,64
dataset\b1.jpg,r,1072,679,46,64
dataset\b1.jpg,w,977,687,66,94
dataset\b1.jpg,c,466,721,53,73
dataset\b1.jpg,o,509,721,53,73
dataset\b1.jpg,n,555,716,53,73
dataset\b1.jpg,n,608,714,53,73
dataset\b1.jpg,e,668,709,53,73
dataset\b1.jpg,c,702,713,53,73
dataset\b1.jpg,n,816,698,53,73
dataset\b1.jpg,i,777,708,42,58
dataset\b1.jpg,g,859,737,83,117
dataset\b1.jpg,r,191,893,40,56
dataset\b1.jpg,o,227,889,40,56
dataset\b1.jpg,c,282,886,40,56
dataset\b1.jpg,e,320,885,40,56
dataset\b1.jpg,u,442,870,40,56
dataset\b1.jpg,r,480,870,40,56
dataset\b1.jpg,e,525,868,40,56
dataset\b1.jpg,d,377,878,55,78
dataset\b1.jpg,C,425,1022,56,78
dataset\b1.jpg,o,475,1018,56,78
dataset\b1.jpg,n,531,1012,56,78
dataset\b1.jpg,n,579,1006,56,78
dataset\b1.jpg,e,629,1001,56,78
dataset\b1.jpg,t,706,1001,56,78
dataset\b1.jpg,t,835,1004,56,78
dataset\b1.jpg,h,886,996,56,78
dataset\b1.jpg,e,935,997,56,78
dataset\b1.jpg,L,1024,987,56,78
